hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,9806.307964872623,1761.2013368576893,0.0,11567.509301730313
1,9384.35292006831,2157.0167662434415,0.0,11541.369686311751
2,9000.846527125206,2388.5691038921073,0.0,11389.415631017313
3,8607.935080993253,2642.4340298809066,0.0,11250.369110874159
4,8111.982249016986,2700.952495835296,0.0,10812.934744852282
5,7599.690455411644,2694.5003266601275,0.0,10294.190782071772
6,7151.058439913994,2757.7926975121245,0.0,9908.851137426118
7,6891.306656284674,2820.2776358498963,0.0,9711.58429213457
8,6781.544481374426,2799.38238010829,0.0,9580.926861482716
9,6683.06677349413,2919.3311726927514,0.0,9602.39794618688
10,6768.37635090984,3006.099080973133,0.0,9774.475431882973
11,6413.402580548492,3594.7314174973026,0.0,10008.133998045794
12,6540.572004919444,3775.666467898636,0.0,10316.23847281808
13,6771.14804106413,3807.824792300288,0.0,10578.972833364418
14,7303.628652881814,3506.499619357346,0.0,10810.128272239159
15,8390.916136222892,2200.5193938662583,0.0,10591.43553008915
16,9007.846794523119,1472.3226060763782,0.0,10480.169400599498
17,9305.037581731318,1003.3183469984922,0.0,10308.35592872981
18,9478.245895621312,681.7325608667469,0.0,10159.97845648806
19,9511.791629295469,537.7726041902473,0.0,10049.564233485717
20,9504.50161794082,451.8071966548132,0.0,9956.308814595632
21,9487.356279406318,409.7767046399782,0.0,9897.132984046297
22,9428.169283502388,477.9459525012231,0.0,9906.11523600361
23,9695.36530942118,617.345548598188,0.0,10312.710858019369
24,9577.741155982698,830.2846233831889,0.0,10408.025779365888
25,9237.125300465497,885.7096396822136,0.0,10122.834940147712
26,8684.452666710451,1039.1577674278456,68.3455352793764,9791.955969417673
27,8294.877910796322,1183.2204168425637,98.03485861858447,9576.13318625747
28,7904.924140007029,1236.3724172901686,116.96439277367509,9258.260950070871
29,7428.6187322012165,1311.3371353209384,127.29290252591939,8867.248770048074
30,6908.482171512054,1585.1036885114422,41.61958214052771,8535.205442164024
31,6553.432179237677,1711.410557960689,43.254301967755154,8308.097039166121
32,6310.946139385672,1789.2654465336414,51.2026571435261,8151.414243062839
33,6364.5688436647,1888.2960844056565,39.233193439672604,8292.09812151003
34,6931.123621340636,1886.3570772774153,2.0552404663152477,8819.535939084368
35,7237.503638203732,2129.2657826588406,2.6420647731311653,9369.411485635705
36,8064.338960903843,2274.4573517533818,0.0,10338.796312657225
37,8461.664401529608,2327.8290153975495,0.0,10789.493416927158
38,8752.648351986476,2291.8450311322754,0.0,11044.493383118752
39,9420.677174168753,2275.0834394748513,0.0,11695.760613643604
40,9840.456987014657,2150.1116660662515,0.0,11990.568653080909
41,9971.922049024191,2081.587762026868,0.0,12053.509811051059
42,9895.144424016535,2049.718351792108,0.0,11944.862775808642
43,9918.481950773625,2021.6549174326174,0.0,11940.136868206242
44,9867.26224111142,2005.3148202624432,0.0,11872.577061373864
45,9721.745831738575,2159.299803162947,0.0,11881.045634901522
46,9541.348208219782,2266.196162386584,0.0,11807.544370606367
47,9634.300059458397,2450.0159028085272,0.0,12084.315962266925
48,9806.235014263937,2343.4338152913715,0.0,12149.668829555309
49,9384.35292006831,2468.947709523624,0.0,11853.300629591933
50,9000.846527125206,2566.4403797151003,0.0,11567.286906840307
51,8607.935080993253,2225.4327439037343,0.0,10833.367824896988
52,8111.982249016986,2065.512020165005,0.0,10177.494269181992
53,7599.690455411644,1842.5494096439704,0.0,9442.239865055613
54,6908.482171512054,1709.184152215082,13.77128241298228,8631.43760614012
55,6553.432179237677,1699.403192151627,43.14253500981404,8295.97790639912
56,6310.946139385672,1780.3580966719505,50.97173046154956,8142.275966519172
57,6364.5688436647,1906.3745831852798,34.180751135538735,8305.124177985517
58,6931.123621340636,1731.6147354635943,17.86598211880511,8680.604338923036
59,7237.503638203732,2078.0958681124553,6.484036699716177,9322.083543015904
60,8064.338960903843,2227.7594676911413,0.6187743403683387,10292.717202935353
61,8461.664401529608,2389.799173566087,0.0,10851.463575095695
62,8752.648351986476,2461.747620955557,0.0,11214.395972942033
63,9420.677174168753,2611.6082128183193,0.0,12032.285386987072
64,9840.456987014657,2568.5231414795335,0.0,12408.98012849419
65,9971.922049024191,2489.914357977354,0.0,12461.836407001545
66,9895.144424016535,2466.751517585035,0.0,12361.89594160157
67,9918.481950773625,2372.467716695075,0.0,12290.9496674687
68,9867.26224111142,2323.8840230780456,0.0,12191.146264189467
69,9721.745831738575,2368.2753538754637,0.0,12090.02118561404
70,9541.348208219782,2543.2513420804453,0.0,12084.599550300227
71,9622.689692066273,2819.516613067172,0.0,12442.206305133444
72,9806.198538959594,2928.7835014981797,0.0,12734.982040457773
73,9384.35292006831,3188.3467759687655,0.0,12572.699696037074
74,9000.846527125206,3521.8674102262594,0.0,12522.713937351466
75,8607.935080993253,3757.6073612023247,0.0,12365.542442195578
76,8111.982249016986,3766.5513025468254,0.0,11878.53355156381
77,7599.690455411644,3845.6672807515756,0.0,11445.35773616322
78,6908.482171512054,4221.852933771638,0.0,11130.335105283692
79,6553.432179237677,4358.923762592504,0.0,10912.355941830181
80,6310.946139385672,4515.922117734539,0.0,10826.868257120212
81,6364.5688436647,4510.866906998703,0.0,10875.435750663402
82,6931.123621340636,3969.8406624262025,0.0,10900.96428376684
83,7237.503638203732,4419.085978967883,0.0,11656.589617171616
84,8064.338960903843,4575.652347461132,0.0,12639.991308364975
85,8461.664401529608,4435.017596560903,0.0,12896.681998090511
86,8752.648351986476,4072.5623224656115,0.0,12825.210674452088
87,9420.677174168753,2980.8303210962713,0.0,12401.507495265025
88,9840.456987014657,2155.8479495199863,0.0,11996.304936534643
89,9971.922049024191,1794.4752453272652,0.0,11766.397294351456
90,9895.144424016535,1575.4876649016717,0.0,11470.632088918206
91,9918.481950773625,1310.6779794498823,0.0,11229.159930223506
92,9867.26224111142,1155.8744531385537,0.0,11023.136694249974
93,9721.745831738575,948.8556929276562,0.0,10670.601524666232
94,9541.348208219782,1039.1513377635267,0.0,10580.49954598331
95,9609.62173941152,1136.8700591584509,0.0,10746.49179856997
96,9806.198538959594,1948.1536353263687,0.0,11754.352174285963
97,9384.35292006831,2417.7111075262887,0.0,11802.064027594599
98,9000.846527125206,2721.033549754578,0.0,11721.880076879785
99,8607.935080993253,3031.406679133498,0.0,11639.34176012675
100,8111.982249016986,3085.9641349420135,0.0,11197.946383958999
101,7599.690455411644,3118.091877950193,0.0,10717.782333361836
102,7151.058439913994,3132.6960798427754,0.0,10283.75451975677
103,6891.306656284674,3185.364403867207,0.0,10076.67106015188
104,6781.544481374426,3254.5254847310266,0.0,10036.069966105453
105,6683.06677349413,3465.109645830465,0.0,10148.176419324594
106,6768.37635090984,3520.807356106212,0.0,10289.18370701605
