hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,1670.4190847776078,392.1307967034436,0.0,2062.5498814810517
1,1586.0252691917663,419.60011387988857,0.0,2005.6253830716548
2,1574.0168048141993,372.4758737991705,0.0,1946.4926786133697
3,1495.239023984555,339.1769861458014,0.0,1834.4160101303564
4,1391.5015884855525,308.1297899056963,0.0,1699.6313783912487
5,1239.1855182862844,281.03733692113906,0.0,1520.2228552074234
6,1173.3856394918448,262.78453907102386,0.0,1436.1701785628686
7,1137.0602925247952,250.16348482433628,0.0,1387.2237773491315
8,1117.4560549261928,243.48575675472125,0.0,1360.941811680914
9,1118.596167673462,212.4608471800493,0.0,1331.0570148535114
10,1129.6217995557554,202.35568467200446,0.0,1331.9774842277598
11,1162.490009893368,242.45244295847445,0.0,1404.9424528518425
12,1220.6251370777795,296.9652443491986,0.0,1517.5903814269782
13,1232.4269655969863,349.1334870385316,0.0,1581.5604526355178
14,1269.8995246538054,425.20074196918614,0.0,1695.1002666229915
15,1295.9103245627384,467.0647732244741,0.0,1762.9750977872125
16,1365.6123623807325,433.0393902196295,0.0,1798.651752600362
17,1360.4981373512373,469.342663734414,0.0,1829.8408010856513
18,1357.647903538178,481.35995350399253,0.0,1839.0078570421706
19,1339.567521837439,496.996115852395,0.0,1836.563637689834
20,1343.1094841683491,509.9600631145739,0.0,1853.069547282923
21,1374.2952363209806,506.749870909918,0.0,1881.0451072308986
22,1484.3630044579024,490.2322011726931,0.0,1974.5952056305955
23,1497.152045495831,544.5145664518328,0.0,2041.666611947664
24,1492.0564127012808,558.1843492198599,0.0,2050.240761921141
25,1438.7566695357314,581.160001664674,0.0,2019.9166712004053
26,1421.693102812504,572.5773438440928,0.0,1994.270446656597
27,1359.1680275654649,569.0627495847859,0.0,1928.2307771502508
28,1283.082170560153,544.3627345990474,0.0,1827.4449051592003
29,1291.8400846118575,495.2610366455738,0.0,1787.1011212574313
30,1236.271334535286,491.8728284474893,0.0,1728.1441629827755
31,1211.9084547935024,482.24560238046513,0.0,1694.1540571739674
32,1195.8367924466522,476.6778700108473,0.0,1672.5146624574995
33,1194.0700827077076,478.58971289851905,0.0,1672.6597956062267
34,1248.6368611252683,470.0626999403731,0.0,1718.6995610656413
35,1352.0757519638016,488.61281837948474,0.0,1840.6885703432863
36,1521.1779311531134,530.3348120215973,0.0,2051.5127431747105
37,1561.498442200529,552.9466124047169,0.0,2114.445054605246
38,1547.0745597108378,582.588486369215,0.0,2129.663046080053
39,1567.0755854342383,568.8799346193513,0.0,2135.9555200535897
40,1618.817275669544,518.7550300726871,0.0,2137.572305742231
41,1606.1758102399663,500.73981818456764,0.0,2106.9156284245337
42,1618.2573818094397,463.76614831511216,0.0,2082.023530124552
43,1616.8784878286071,453.08795240926645,0.0,2069.9664402378735
44,1591.0853222646706,453.8777712081606,0.0,2044.9630934728311
45,1589.8059425385393,468.57342204509837,0.0,2058.3793645836377
46,1698.5251373561723,424.1761839840606,0.0,2122.701321340233
47,1753.5546489534886,422.18252016838574,0.0,2175.737169121874
48,1670.4190847776078,498.18190222265247,0.0,2168.6009870002604
49,1586.0252691917663,531.616285603679,0.0,2117.6415547954452
50,1574.0168048141993,483.47682832393525,0.0,2057.4936331381346
51,1495.239023984555,457.5238252574982,0.0,1952.762849242053
52,1391.5015884855525,432.2643807667229,0.0,1823.7659692522755
53,1291.8400846118575,413.41829209154133,0.0,1705.2583767033989
54,1236.271334535286,397.73947732916133,0.0,1634.0108118644475
55,1211.9084547935024,381.92269107154056,0.0,1593.831145865043
56,1195.8367924466522,373.1968994053587,0.0,1569.0336918520109
57,1194.0700827077076,367.1358559962196,0.0,1561.2059387039271
58,1248.6368611252683,348.92915059407136,0.0,1597.5660117193397
59,1352.0757519638016,374.60912141162,0.0,1726.6848733754216
60,1521.2404940029649,412.71794219025116,0.0,1933.9584361932161
61,1561.498442200529,438.88535162179096,0.0,2000.38379382232
62,1547.0745597108378,483.790039052678,0.0,2030.864598763516
63,1567.0755854342383,491.5925836375024,0.0,2058.6681690717405
64,1618.817275669544,459.1257903058275,0.0,2077.9430659753716
65,1606.1758102399663,463.7515725556977,0.0,2069.927382795664
66,1618.2573818094397,437.9378693692046,0.0,2056.1952511786444
67,1616.8784878286071,434.2426540198198,0.0,2051.1211418484268
68,1591.0853222646706,440.47767172987255,0.0,2031.5629939945431
69,1588.6578147950163,448.72253238242905,0.0,2037.3803471774454
70,1698.5251373561723,403.75004104783915,0.0,2102.2751784040115
71,1753.5546489534886,397.86148457308275,0.0,2151.4161335265712
72,1670.4190847776078,472.7152407866028,0.0,2143.1343255642105
73,1586.0252691917663,512.935998069325,0.0,2098.961267261091
74,1574.0168048141993,469.8980868102894,0.0,2043.9148916244887
75,1495.239023984555,454.7475583418773,0.0,1949.9865823264322
76,1391.5015884855525,431.16975524476845,0.0,1822.671343730321
77,1291.8400846118575,417.26975324884296,0.0,1709.1098378607005
78,1236.271334535286,414.64336883675253,0.0,1650.9147033720387
79,1211.9084547935024,403.5941729931921,0.0,1615.5026277866946
80,1195.8367924466522,401.17922319083266,0.0,1597.016015637485
81,1194.0700827077076,400.80897565545246,0.0,1594.87905836316
82,1248.6368611252683,388.52891570123984,0.0,1637.1657768265081
83,1352.0757519638016,407.4635942529219,0.0,1759.5393462167235
84,1521.2404940029649,433.7246156268793,0.0,1954.9651096298442
85,1561.498442200529,453.12558389399226,0.0,2014.6240260945215
86,1547.0745597108378,470.33898967267646,0.0,2017.4135493835142
87,1567.0755854342383,415.802613395056,0.0,1982.8781988292944
88,1618.817275669544,356.15484376447046,0.0,1974.9721194340145
89,1606.1758102399663,321.8740919832352,0.0,1928.0499022232016
90,1618.2573818094397,280.91916685328715,0.0,1899.1765486627269
91,1616.8784878286071,269.1784658287959,0.0,1886.056953657403
92,1591.0853222646706,278.28195580016114,0.0,1869.3672780648317
93,1587.5328705105337,302.3445095709784,0.0,1889.877380081512
94,1698.5251373561723,321.7216863616077,0.0,2020.24682371778
95,1753.5546489534886,338.7473501268187,0.0,2092.3019990803073
96,1670.4190847776078,413.0686258616993,0.0,2083.487710639307
97,1586.0252691917663,456.4857776004099,0.0,2042.511046792176
98,1574.0168048141993,446.6347040805994,0.0,2020.6515088947988
99,1495.239023984555,442.96853856269934,0.0,1938.2075625472544
100,1391.5015884855525,423.8638500621265,0.0,1815.3654385476789
101,1239.1855182862844,444.1855719264504,0.0,1683.3710902127348
102,1173.3856394918448,445.5593975857302,0.0,1618.945037077575
103,1137.0602925247952,440.60556593367585,0.0,1577.6658584584711
104,1117.4560549261928,441.5526580659644,0.0,1559.0087129921571
105,1118.596167673462,433.8009313975262,0.0,1552.3970990709884
106,1129.6217995557554,412.3261220029801,0.0,1541.9479215587355
107,1162.490009893368,428.75660519893205,0.0,1591.2466150923
