hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,2147.3792320915027,446.21005491903765,0.0,2593.5892870105404
1,2019.1516827527753,485.62949552995093,0.0,2504.781178282726
2,2009.6518906270692,424.06367365738157,0.0,2433.715564284451
3,1879.554372122479,385.99663676659077,0.0,2265.5510088890696
4,1701.343141881419,346.2702162650218,0.0,2047.6133581464408
5,1561.2227516836388,295.83124523693425,0.0,1857.053996920573
6,1415.8823738083224,292.7973943811244,0.0,1708.6797681894468
7,1341.0263733401443,276.76514453518683,0.0,1617.7915178753312
8,1257.127478412709,279.5554879515453,0.10523947671850326,1536.7882058409728
9,1225.8067803918368,261.97888869087006,2.1998098456355035,1489.9854789283422
10,1224.2698155467897,212.81959565294008,21.330662497602674,1458.4200736973323
11,1268.6870416775855,201.85624804943416,32.49275501177346,1503.0360447387932
12,1318.0391870759345,214.89354859760402,39.62482109608525,1572.5575567696237
13,1330.3379732131461,225.3185575886416,35.13546079361456,1590.7919915954024
14,1471.4237571465324,209.1769613023486,25.724537502281798,1706.3252559511627
15,1534.5743118003033,217.97665329312156,12.718398610857811,1765.2693637042828
16,1643.1645216504176,206.85150209107752,0.0,1850.016023741495
17,1645.922072087478,229.50427111031817,0.0,1875.426343197796
18,1631.867797975498,263.61108651295285,0.0,1895.4788844884508
19,1608.2330206598767,310.41916292910963,0.0,1918.6521835889864
20,1596.6624007447904,363.02182399572564,0.0,1959.6842247405161
21,1593.3320833048433,484.2249195364077,0.0,2077.5570028412512
22,1932.6421773881843,389.00262114925346,0.0,2321.644798537438
23,2018.9290227394304,428.0152150476272,0.0,2446.9442377870573
24,1899.7462885114528,536.3897667747153,0.0,2436.136055286168
25,1888.8623421991022,513.2352501789231,0.0,2402.097592378025
26,1897.7536827546433,470.7436437755163,0.0,2368.4973265301596
27,1794.7557948351491,486.60312941237913,0.0,2281.358924247528
28,1645.332329902242,493.13587859931613,0.0,2138.4682085015584
29,1487.0837097997585,509.8551395965337,0.0,1996.9388493962922
30,1361.1070546846386,517.809879507255,0.0,1878.9169341918937
31,1284.154330293894,527.8831558721557,0.0,1812.0374861660498
32,1239.2132564437602,540.6216832003857,0.0,1779.8349396441458
33,1231.6864558132888,546.421343710401,0.0,1778.1077995236897
34,1259.271277353187,563.1623497348513,0.0,1822.4336270880385
35,1397.7460385548181,564.7990031348119,0.0,1962.5450416896301
36,1584.9310957490688,611.545879844129,0.0,2196.476975593198
37,1702.7286891152305,607.8737819638372,0.0,2310.602471079068
38,1775.6927731189057,558.7457034147482,0.0,2334.438476533654
39,1802.2740624980866,520.0473595883972,0.0,2322.321422086484
40,1868.025603663672,447.309831020417,0.0,2315.335434684089
41,1853.708784390555,438.64911785197273,0.0,2292.3579022425274
42,1817.7603192918914,451.3985890886053,0.0,2269.1589083804965
43,1827.0806498005145,447.45701654391297,0.0,2274.5376663444276
44,1825.3866984941656,485.8553103850491,0.0,2311.2420088792146
45,1862.2321003439113,598.80713071797,0.0,2461.0392310618813
46,2125.264486727411,528.4154585618168,0.0,2653.679945289228
47,2305.2685991610633,448.8434308554067,0.0,2754.1120300164703
48,2147.3792320915027,622.2850375143641,0.0,2769.664269605867
49,2019.1516827527753,674.728836908891,0.0,2693.8805196616663
50,2009.6518906270692,590.3123170101608,0.0,2599.96420763723
51,1879.554372122479,547.5079683010285,0.0,2427.0623404235075
52,1701.343141881419,513.1192330093306,0.0,2214.4623748907497
53,1487.0837097997585,502.1068548468216,0.0,1989.19056464658
54,1361.1070546846386,475.2077234749349,0.0,1836.3147781595735
55,1284.154330293894,469.7941569795383,0.0,1753.9484872734322
56,1239.2132564437602,461.82918160308776,0.0,1701.042438046848
57,1231.6864558132888,442.4070059290408,0.0,1674.0934617423295
58,1259.271277353187,435.44953161055,0.0,1694.720808963737
59,1397.7460385548181,427.1420719319876,0.0,1824.8881104868058
60,1585.020571922367,453.36455860838265,0.0,2038.3851305307496
61,1702.7286891152305,453.5124099849858,0.0,2156.241099100216
62,1775.6927731189057,427.2670532848243,0.0,2202.95982640373
63,1802.2740624980866,396.1580598377234,0.0,2198.43212233581
64,1868.025603663672,329.34528376349573,0.0,2197.370887427168
65,1853.708784390555,331.64006982550313,0.0,2185.348854216058
66,1817.7603192918914,337.1330653011717,0.0,2154.8933845930633
67,1827.0806498005145,336.51013842647524,0.0,2163.59078822699
68,1825.3866984941656,373.73410491058604,0.0,2199.1208034047518
69,1854.965445298972,475.6699179031277,0.0,2330.6353632021
70,2125.264486727411,435.4970730498342,0.0,2560.7615597772456
71,2305.2685991610633,378.36856866639647,0.0,2683.63716782746
72,2147.3792320915027,540.7572356305241,0.0,2688.1364677220267
73,2019.1516827527753,611.5322801593227,0.0,2630.6839629120977
74,2009.6518906270692,556.4638366995124,0.0,2566.1157273265817
75,1879.554372122479,552.9896641501392,0.0,2432.544036272618
76,1701.343141881419,540.570605269796,0.0,2241.913747151215
77,1487.0837097997585,551.0138631007196,0.0,2038.097572900478
78,1361.1070546846386,545.3321771120433,0.0,1906.4392317966817
79,1284.154330293894,541.6744695263865,0.0,1825.8287998202804
80,1239.2132564437602,542.7260812152775,0.0,1781.9393376590378
81,1231.6864558132888,538.7204760562822,0.0,1770.406931869571
82,1259.271277353187,577.3021863887996,0.0,1836.5734637419866
83,1397.7460385548181,572.7447236676525,0.0,1970.4907622224705
84,1585.020571922367,615.0010489374073,0.0,2200.0216208597744
85,1702.7286891152305,594.4356080008212,0.0,2297.164297116052
86,1775.6927731189057,525.4445243673059,0.0,2301.1372974862115
87,1802.2740624980866,457.0765193234497,0.0,2259.3505818215363
88,1868.025603663672,377.9042438971708,0.0,2245.929847560843
89,1853.708784390555,359.22650639210406,0.0,2212.9352907826587
90,1817.7603192918914,355.484015691621,0.0,2173.2443349835125
91,1827.0806498005145,338.48260903502336,0.0,2165.563258835538
92,1825.3866984941656,360.23235375409024,0.0,2185.6190522482557
93,1848.4991317616298,437.3429522018784,0.0,2285.8420839635082
94,2125.264486727411,380.1665271505313,0.0,2505.4310138779424
95,2305.2685991610633,320.44477962154315,0.0,2625.7133787826065
96,2147.3792320915027,450.0246328775062,0.0,2597.4038649690087
97,2019.1516827527753,503.4205460497421,0.0,2522.572228802517
98,2009.6518906270692,453.23260628432433,0.0,2462.8844969113934
99,1879.554372122479,446.5289720333709,0.0,2326.0833441558498
100,1701.343141881419,440.9004577784639,0.0,2142.243599659883
101,1561.2227516836388,394.6959349713997,0.0,1955.9186866550385
102,1415.8823738083224,405.2749512076899,0.0,1821.1573250160122
103,1341.0263733401443,387.0408577921949,0.0,1728.0672311323392
104,1257.127478412709,404.6621652444263,0.0,1661.7896436571355
105,1225.8067803918368,404.37173791565357,0.0,1630.1785183074903
106,1224.2698155467897,397.5561109840962,0.0,1621.825926530886
107,1268.6870416775855,396.8837096099969,0.0,1665.5707512875824
108,1318.1854268538873,430.2278563194831,0.0,1748.4132831733705
109,1330.3379732131461,450.18307845060366,0.0,1780.5210516637499
110,1471.4237571465324,407.59750319917265,0.0,1879.021260345705
111,1534.5743118003033,403.3765185213884,0.0,1937.9508303216917
112,1643.1645216504176,345.8795288750518,0.0,1989.0440505254694
113,1645.922072087478,354.09791534963546,0.0,2000.0199874371135
114,1631.867797975498,379.9474080837053,0.0,2011.8152060592033
115,1608.2330206598767,414.46155223432964,0.0,2022.6945728942064
116,1596.6624007447904,457.3677777014268,0.0,2054.030178446217
117,1573.0504692675945,567.7659849848152,0.0,2140.8164542524096
118,1932.6421773881843,422.8708385309002,0.0,2355.5130159190844
119,2018.9290227394304,451.79304901153967,0.0,2470.72207175097
120,1899.7462885114528,544.5010778529273,0.0,2444.24736636438
121,1888.8623421991022,506.47463821035757,0.0,2395.3369804094596
122,1897.7536827546433,455.6949853264695,0.0,2353.448668081113
123,1794.7557948351491,465.69586219689256,0.0,2260.4516570320416
124,1645.332329902242,480.6564849459006,0.0,2125.9888148481427
125,1561.2227516836388,453.5324907930965,0.0,2014.7552424767352
126,1415.8823738083224,474.0882883440769,0.0,1889.9706621523992
127,1341.0263733401443,470.4433647350872,0.0,1811.4697380752316
128,1257.127478412709,497.04813150847434,0.0,1754.1756099211834
129,1225.8067803918368,498.53886726872634,0.0,1724.3456476605631
130,1224.2698155467897,489.7844434549006,0.0,1714.0542590016903
131,1268.6870416775855,483.3010203219896,0.0,1751.9880619995752
132,1318.1854268538873,524.8068839119916,0.0,1842.9923107658788
133,1330.3379732131461,542.7280116882288,0.0,1873.065984901375
134,1471.4237571465324,476.4516764902805,0.0,1947.8754336368129
135,1534.5743118003033,433.98790737588786,0.0,1968.5622191761913
136,1643.1645216504176,348.2595774831095,0.0,1991.424099133527
137,1645.922072087478,333.19645937545795,0.0,1979.118531462936
138,1631.867797975498,343.3783554527763,0.0,1975.2461534282743
139,1608.2330206598767,381.8254120745623,0.0,1990.058432734439
140,1596.6624007447904,424.6374792702856,0.0,2021.299880015076
141,1567.8046367023474,549.2333719920846,0.0,2117.038008694432
142,1932.6421773881843,433.9677932908396,0.0,2366.6099706790237
143,2018.9290227394304,495.6283727044577,0.0,2514.5573954438883
144,1899.7462885114528,639.8480191321603,0.0,2539.5943076436133
145,1888.8623421991022,635.2231114786033,0.0,2524.0854536777056
146,1897.7536827546433,602.6990737921088,0.0,2500.452756546752
147,1794.7557948351491,634.1236014134113,0.0,2428.8793962485606
148,1645.332329902242,647.5805345691641,0.0,2292.912864471406
149,1487.0837097997585,670.6838198120798,0.0,2157.767529611838
150,1361.1070546846386,673.6569448802321,0.0,2034.7639995648706
151,1284.154330293894,688.6148063642303,0.0,1972.7691366581244
152,1239.2132564437602,698.500567603304,0.0,1937.7138240470642
153,1231.6864558132888,703.7958992509828,0.0,1935.4823550642716
154,1259.271277353187,731.9314919925315,0.0,1991.2027693457185
155,1397.7460385548181,724.8286663299815,0.0,2122.5747048847998
156,1584.7649537536806,782.8271975055518,0.0,2367.592151259232
157,1702.7286891152305,763.8519501352663,0.0,2466.580639250497
158,1775.6927731189057,694.0096116436771,0.0,2469.702384762583
159,1802.2740624980866,639.7621904246464,0.0,2442.036252922733
160,1868.025603663672,546.9872657338632,0.0,2415.0128693975353
161,1853.708784390555,532.3007452651707,0.0,2386.0095296557256
162,1817.7603192918914,538.8451016377912,0.0,2356.6054209296826
163,1827.0806498005145,530.7724384184065,0.0,2357.853088218921
164,1825.3866984941656,573.6181533295332,0.0,2399.004851823699
165,1828.224053677251,709.1179643347821,0.0,2537.342018012033
166,2125.264486727411,612.1360634491178,0.0,2737.400550176529
167,2305.2685991610633,519.3129324941591,0.0,2824.5815316552225
168,2147.3792320915027,721.5201138348676,0.0,2868.89934592637
169,2019.1516827527753,786.3273552578415,0.0,2805.479038010617
170,2009.6518906270692,693.334255854081,0.0,2702.98614648115
171,1879.554372122479,652.8375433495675,0.0,2532.3919154720465
172,1701.343141881419,612.7493724197287,0.0,2314.0925143011477
173,1487.0837097997585,596.1873328392056,0.0,2083.271042638964
174,1361.1070546846386,559.4387815289213,0.0,1920.5458362135598
175,1284.154330293894,536.8655762402389,0.0,1821.0199065341328
176,1239.2132564437602,518.326267843026,0.0,1757.5395242867862
177,1231.6864558132888,507.58210756921704,0.0,1739.2685633825058
178,1259.271277353187,477.3384566035533,0.0,1736.6097339567405
179,1397.7460385548181,459.5685045504491,0.0,1857.3145431052671
180,1584.1906422982242,479.6603983517938,0.0,2063.851040650018
181,1702.7286891152305,458.8135100921395,0.0,2161.54219920737
182,1775.6927731189057,410.1873307648052,0.0,2185.880103883711
183,1802.2740624980866,373.1173726523585,0.0,2175.391435150445
184,1868.025603663672,327.37736916558197,0.0,2195.402972829254
185,1853.708784390555,320.14516686568066,0.0,2173.8539512562356
186,1817.7603192918914,339.09031752927393,0.0,2156.850636821165
187,1827.0806498005145,338.770914861661,0.0,2165.8515646621754
188,1825.3866984941656,369.75484922255356,0.0,2195.1415477167193
189,1820.957398632312,457.02277188029115,0.0,2277.9801705126033
190,2125.264486727411,389.5914323674012,0.0,2514.855919094812
191,2305.2685991610633,333.08969409918143,0.0,2638.358293260245
192,2147.3792320915027,464.3840385043748,0.0,2611.7632705958777
193,2019.1516827527753,516.9957502047394,0.0,2536.147432957515
194,2009.6518906270692,462.93155862102674,0.0,2472.583449248096
195,1879.554372122479,450.58073429224333,0.0,2330.1351064147225
196,1701.343141881419,435.09110301749746,0.0,2136.4342448989164
197,1487.0837097997585,427.389170435795,0.0,1914.4728802355535
198,1361.1070546846386,410.82383993038593,0.0,1771.9308946150245
199,1284.154330293894,399.7235225867893,0.0,1683.8778528806833
200,1239.2132564437602,392.74863965303507,0.0,1631.9618960967953
201,1231.6864558132888,399.25678853696013,0.0,1630.943244350249
202,1259.271277353187,425.95004449389415,0.0,1685.2213218470813
203,1397.7460385548181,436.5659768068577,0.0,1834.3120153616758
204,1583.876120776248,476.8456219414696,0.0,2060.7217427177175
205,1702.7286891152305,468.48748024722516,0.0,2171.2161693624557
206,1775.6927731189057,418.7347987533476,0.0,2194.4275718722533
207,1802.2740624980866,386.61821633442406,0.0,2188.892278832511
208,1868.025603663672,331.2274958486819,0.0,2199.253099512354
209,1853.708784390555,323.2716328257136,0.0,2176.9804172162685
210,1817.7603192918914,330.2113905527832,0.0,2147.9717098446745
211,1827.0806498005145,328.3793756632113,0.0,2155.4600254637257
212,1825.3866984941656,364.92684061165534,0.0,2190.313539105821
213,1813.1426836731598,470.80275771117874,0.0,2283.9454413843387
214,2125.264486727411,427.07185827295666,0.0,2552.336345000368
215,2305.2685991610633,379.3927369654563,0.0,2684.6613361265195
216,2147.3792320915027,547.818818840296,0.0,2695.1980509317987
217,2019.1516827527753,632.4147217024156,0.0,2651.566404455191
218,2009.6518906270692,592.0905530207664,0.0,2601.7424436478354
219,1879.554372122479,594.4403798017391,0.0,2473.9947519242182
220,1701.343141881419,583.90750064713,0.0,2285.2506425285487
221,1487.0837097997585,598.2338813611539,0.0,2085.3175911609123
222,1361.1070546846386,594.7443246214331,0.0,1955.8513793060715
