hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,633.9051725197746,125.3173378875385,0.0,759.2225104073132
1,611.7005356104447,127.6737224606308,0.0,739.3742580710755
2,596.6974884750022,118.82398392399779,0.0,715.521472399
3,565.5017529445103,107.4111080898015,0.0,672.9128610343117
4,521.4647645805412,97.83767415831421,0.0,619.3024387388555
5,476.71448577428094,93.28229082076031,0.0,569.9967765950413
6,432.406775818591,92.52919048790937,0.0,524.9359663065004
7,406.33111772057464,90.8016985667167,0.0,497.13281628729135
8,387.0548392032156,83.77999146883907,0.0,470.83483067205464
9,376.0874201669274,73.6467294971549,0.0,449.73414966408234
10,367.6141184251985,57.16868453188046,4.581027240336469,429.36383019741544
11,376.30887364759724,55.48875464621859,7.134705585561267,438.9323338793771
12,402.08180640488547,55.700980389632576,5.798497606044865,463.58128440056294
13,433.0577146151214,51.69585343431891,7.002745422371338,491.75631347181167
14,469.1480402583095,52.88197593477016,5.4101012246424585,527.440117417722
15,486.1846833980957,50.89301855629231,3.010311959678783,540.0880139140668
16,514.4631026191445,55.05191475096753,0.0,569.515017370112
17,515.7775561767963,68.23338031496215,0.0,584.0109364917585
18,515.0425827284873,73.31119478250707,0.0,588.3537775109944
19,515.343379824878,81.06212168792567,0.0,596.4055015128037
20,504.3734709518052,97.88494458223731,0.0,602.2584155340425
21,493.68377144693306,120.31003429677374,0.0,613.9938057437068
22,529.7373974768877,125.64538802727816,0.0,655.3827855041659
23,559.2287146629192,131.12437462790905,0.0,690.3530892908282
24,559.9442192501201,136.70971219570345,0.0,696.6539314458236
25,546.8913692245003,138.97327822613653,0.0,685.8646474506368
26,538.2916499173042,137.24785127656878,0.0,675.539501193873
27,518.790823264692,138.8108840468981,0.0,657.6017073115901
28,486.9936637753151,134.13275792118344,0.0,621.1264216964985
29,458.0496436225432,126.60669795652386,0.0,584.6563415790671
30,419.3638875881076,131.66987054301313,0.0,551.0337581311207
31,397.07376143104455,133.68937347643933,0.0,530.7631349074838
32,387.94811288926,134.08102108661316,0.0,522.0291339758732
