hour_utc,base_load_mw,heat_load_mw,cool_load_mw,total_load_mw
0,3195.874821810887,214.6974370719143,0.0,3410.5722588828016
1,3246.965174987701,220.45326735582273,0.0,3467.418442343524
2,3138.1747000378396,361.7847959212362,0.0,3499.959495959076
3,3145.6094566540914,399.4956756184875,0.0,3545.105132272579
4,3145.1599746380934,374.5196710162501,0.0,3519.6796456543434
5,3022.6760298460395,460.3388944800773,0.0,3483.0149243261167
6,3110.855922849666,290.81769711140004,0.0,3401.673619961066
7,3135.3525204783114,257.7582122270599,0.0,3393.1107327053714
8,3152.906395293277,230.5885916423675,0.0,3383.4949869356446
9,3096.1171941493276,321.2833291080502,0.0,3417.4005232573777
10,3254.907519132829,124.78889436328858,0.0,3379.696413496117
11,3251.9172530007263,152.594219677636,0.0,3404.511472678362
12,3106.462118223309,365.2460865437953,0.0,3471.7082047671042
13,3259.188535662845,216.74165280241968,0.0,3475.9301884652646
14,3154.180990716065,349.2017386478497,0.0,3503.3827293639147
15,3235.1696726116998,215.76285078266753,0.0,3450.9325233943673
16,3264.918385527906,176.74238247644118,0.0,3441.660768004347
17,3194.224015933694,306.61257630447705,0.0,3500.836592238171
18,3086.8878247169064,475.8866930520939,0.0,3562.7745177690003
19,3014.3752157764225,591.099864689874,0.0,3605.4750804662963
20,3120.741481317024,430.9384574791177,0.0,3551.679938796142
21,3117.5079181243104,450.15281554768814,0.0,3567.6607336719985
22,2973.5521567124315,724.5329759391357,0.0,3698.085132651567
23,3241.9899774623636,562.780592679618,0.0,3804.770570141982
24,3217.963160371987,572.4588695146764,0.0,3790.4220298866635
25,3160.2194724398983,619.0763671529721,0.0,3779.2958395928704
26,2981.6053609239807,840.8239908431578,0.0,3822.4293517671385
27,3044.983641787589,688.6777022993426,0.0,3733.6613440869314
28,2957.104195088219,740.5572840147478,0.0,3697.661479102967
29,2980.177397749845,658.6689322710454,0.0,3638.8463300208905
30,3051.3712056395107,575.1793311036462,0.0,3626.550536743157
31,2980.0617791799527,657.8686192682989,0.0,3637.9303984482517
32,2947.639180647264,683.3103853562992,0.0,3630.949566003563
33,2953.164048396257,661.9296458664301,0.0,3615.0936942626868
34,2942.099045876919,668.8909480312014,0.0,3610.98999390812
35,2861.7381562686883,795.4671847531235,0.0,3657.205341021812
36,2888.190293053848,840.4032243115782,0.0,3728.593517365426
37,2985.9656394402928,748.9460018584542,0.0,3734.911641298747
38,2973.2510203794814,717.9073104064774,0.0,3691.1583307859587
39,3087.007039544675,612.9964383680709,0.0,3700.003477912746
40,3215.4306911353965,439.4191631722474,0.0,3654.849854307644
41,3208.9608828747996,426.74988175129687,0.0,3635.7107646260965
42,3178.9255739356004,437.3298058074308,0.0,3616.255379743031
43,3222.969264891236,340.600040997236,0.0,3563.569305888472
44,3157.184981975629,458.87837219515865,0.0,3616.0633541707875
45,3156.145446692644,491.8292919677225,0.0,3647.9747386603663
46,3175.7075573988136,475.68648506525716,0.0,3651.394042464071
47,3294.0481402822347,510.9416937629222,0.0,3804.989834045157
48,3195.874750049986,660.9350105409409,0.0,3856.8097605909265
49,3246.965174987701,542.3565527221726,0.0,3789.321727709874
50,3138.1747000378396,653.850186239081,0.0,3792.0248862769204
51,3145.6094566540914,555.2513842965346,0.0,3700.860840950626
52,3145.1599746380934,484.4830879119642,0.0,3629.6430625500575
53,3022.6760298460395,576.4974891097157,0.0,3599.1735189557553
54,3051.3712056395107,511.8661789944002,0.0,3563.237384633911
55,2980.0617791799527,593.0772924610401,0.0,3573.139071640993
56,2947.639180647264,625.2298779718498,0.0,3572.8690586191137
57,2953.164048396257,616.9537515513438,0.0,3570.117799947601
58,2942.099045876919,655.2454582167297,0.0,3597.3445040936485
59,2861.7381562686883,785.77464958771,0.0,3647.5128058563982
60,2888.190293053848,833.9044378029561,0.0,3722.0947308568043
61,2985.9656394402928,744.1849007785755,0.0,3730.150540218868
62,2973.2510203794814,712.3136167500479,0.0,3685.5646371295293
63,3087.007039544675,525.4248065684986,0.0,3612.431846113174
64,3215.4306911353965,340.14256690464015,0.0,3555.5732580400368
65,3208.9608828747996,290.34028966078836,0.0,3499.301172535588
66,3178.9255739356004,267.85402606700706,0.0,3446.7796000026074
67,3222.969264891236,202.1016605635049,0.0,3425.070925454741
68,3157.184981975629,218.5935451458133,0.0,3375.778527121442
69,3156.145446692644,193.5596140562143,0.0,3349.705060748858
70,3175.7075573988136,197.06947637714896,0.0,3372.7770337759625
71,3279.998514687874,219.47976914690736,0.0,3499.4782838347815
72,3195.8747141695353,331.38495179348126,0.0,3527.2596659630167
73,3246.965174987701,317.3302759534794,0.0,3564.2954509411807
74,3138.1747000378396,432.30328937972104,0.0,3570.477989417561
75,3145.6094566540914,442.7922015393185,0.0,3588.40165819341
76,3145.1599746380934,400.55129230735434,0.0,3545.7112669454477
77,3022.6760298460395,488.4667784300888,0.0,3511.142808276128
78,3051.3712056395107,450.15335670720293,0.0,3501.5245623467135
79,2980.0617791799527,522.0458648886915,0.0,3502.1076440686443
80,2947.639180647264,561.7213810753335,0.0,3509.3605617225976
81,2953.164048396257,539.3677615460424,0.0,3492.5318099422993
82,2942.099045876919,591.2314947760234,0.0,3533.330540652942
83,2861.7381562686883,695.1974008859902,0.0,3556.9355571546785
84,2888.190293053848,738.6589532289541,0.0,3626.849246282802
85,2985.9656394402928,676.573161022627,0.0,3662.53880046292
86,2973.2510203794814,655.4325446915769,0.0,3628.683565071058
87,3087.007039544675,473.644334109358,0.0,3560.6513736540333
88,3215.4306911353965,242.81987017385947,0.0,3458.2505613092558
89,3208.9608828747996,181.05366853056927,0.0,3390.014551405369
90,3178.9255739356004,146.5470365050843,0.0,3325.4726104406845
91,3222.969264891236,97.92481367843156,0.0,3320.8940785696677
92,3157.184981975629,65.55183426141171,0.0,3222.736816237041
93,3156.145446692644,18.781088268479888,0.0,3174.9265349611237
94,3175.7075573988136,57.95242971297998,0.0,3233.6599871117937
95,3278.3420020090775,72.54374715351858,0.0,3350.8857491625963
96,3195.874678289085,176.2697519005286,0.0,3372.1444301896136
97,3246.965174987701,197.991159829736,0.0,3444.956334817437
98,3138.1747000378396,333.1592892636521,0.0,3471.333989301492
99,3145.6094566540914,391.4379586454869,0.0,3537.0474152995785
100,3145.1599746380934,369.02422073858133,0.0,3514.184195376675
101,3022.6760298460395,472.28533672648825,0.0,3494.961366572528
102,3110.855922849666,309.186805630644,0.0,3420.04272848031
103,3135.3525204783114,269.71145725405324,0.0,3405.0639777323645
104,3152.906395293277,241.0849900042747,0.0,3393.9913852975515
105,3096.1171941493276,300.8816857825436,0.0,3396.998879931871
106,3254.907519132829,125.71496004056142,0.0,3380.6224791733903
107,3251.9172530007263,151.14601686357264,0.0,3403.063269864299
108,3106.462118223309,356.97981742788073,0.0,3463.44193565119
109,3259.188535662845,214.1439202833612,0.0,3473.332455946206
110,3154.180990716065,343.0410443415411,0.0,3497.2220350576063
111,3235.1696726116998,161.88659408204128,0.0,3397.0562666937412
112,3264.918385527906,89.35373883515484,0.0,3354.272124363061
113,3194.224015933694,77.92686506722238,0.0,3272.1508810009163
114,3086.8878247169064,78.83942314062746,15.331526971286033,3181.05877482882
115,3014.3752157764225,52.78749412639346,34.1693054066885,3101.3320153095046
116,3120.741481317024,9.827626798469016,0.0,3130.569108115493
117,3117.5079181243104,0.0,74.66308829631441,3192.171006420625
118,2973.5521567124315,0.0,109.62878015772219,3083.180936870154
119,3204.2377707662645,15.990988153655428,0.0,3220.22875891992
120,3217.962984618607,88.05024840274095,13.14430672272496,3319.1575397440733
121,3160.2194724398983,172.65758889004036,2.5877055305002417,3335.464766860439
122,2981.6053609239807,335.8707277943446,0.0,3317.476088718325
123,3044.983641787589,295.0253810972099,0.0,3340.009022884799
124,2957.104195088219,309.07229299497976,0.0,3266.176488083199
125,2980.177397749845,264.9812436339174,0.0,3245.1586413837626
