,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,10.0,18.3,3551.765637923351,-27.343958048297278,0.0,-866.2890028818217,50.12345282720883,5.135990644294696,249.3805499100854,69.47106930631531,195.14500523822554,10.0,19.02591706410466,3465.4741013726275,-18.638690441471724,0.0,-1045.8945409107446,54.97209608276842,1.120479788321437,229.39163628117382,70.31010320396733,207.64777858744063
1,10.0,18.3,3552.016444241219,-31.254353282036387,0.0,-809.7200638832114,49.08344117016065,3.9886679569099153,250.4621450500107,65.91846993904971,180.88650724695447,10.0,19.874196701119494,3442.2100302857048,-15.43999560948838,0.0,-1021.2867101079546,51.387571808143896,-4.257871234906768,232.3493852733934,75.28516151448497,218.24761101059778
2,10.0,18.3,3550.0942362039423,-32.921041287250176,0.0,-744.1990350517739,46.66592728565775,4.459103064746068,251.80786190171784,64.63764748050288,168.25263237403598,10.0,20.710777867339186,3413.5239050781834,-12.583665927676192,0.0,-996.8353540398098,48.13123680940131,-2.088634068647945,233.21010236128348,78.58398376349496,208.6382685967459
3,10.0,18.3,3540.5247546691407,-32.09621345753464,0.0,-824.4281776829141,48.49915698739576,10.102952826288686,250.28295173379223,57.57813830804287,178.89526542216518,10.0,19.314221606898663,3414.7878412221944,-16.499274656714306,0.0,-901.8821025646122,46.69523426418994,-2.49859184502464,233.6984208913339,75.85920528386379,203.52111147835177
4,10.0,18.3,3517.359157097887,-31.434978755244167,0.0,-766.4305017357162,48.35349952211859,3.028823620386392,252.0838466593666,61.22273274881016,151.59625214286268,10.0,21.796483354112286,3371.032440286864,-5.327690676859876,0.0,-990.5211728628562,45.44408181680267,-5.726493252867029,243.25381129463685,80.78738674788131,207.73884817551584
5,10.0,18.3,3543.87263414835,-37.27510808085582,0.0,-606.5866113657762,48.918163916690936,-4.185457219068186,235.56938249042105,51.166028095233315,124.96401461639807,10.0,18.887039081526268,3391.813612223245,-7.407003216261332,0.0,-699.2002676501237,37.02011017354347,-17.14308651794716,233.49088626800386,80.01810983907076,241.06647760091724
6,10.0,18.3,3523.8272247585974,-39.380609896450004,85.02822940028607,-450.04096055150615,43.068630552090646,-1.7364730273364002,223.40737715403662,46.91652298044364,124.09496671028418,10.0,18.3,3413.228808041317,-18.025155068732886,23.09364793980423,-507.62645396728396,34.64764737953276,-12.271194119506852,223.8023859465993,77.29975187108685,221.1523623396024
7,10.0,18.3,3632.6571873828107,-35.338335953143066,0.0,-522.3398266929196,41.91474612059612,-2.8114459146092012,230.2879525753365,58.613533984087304,134.06166129434425,10.0,19.4958428062901,3451.726177948845,-9.875830668058123,0.0,-664.4159629533236,34.079878954448574,-14.43165416014421,230.3958363878424,79.06548347189701,238.8760150285781
8,10.0,18.3,3595.6152640809473,-34.00897506565387,0.0,-572.7343220492844,46.23462114712986,-5.79299598770051,224.19958738941244,56.14444291536935,142.73580888064205,10.0,18.3,3458.888586616677,-16.650688300579887,0.0,-565.9306000999474,37.18129947488424,-19.72622720191352,219.53371508224282,77.6045425166524,226.60396411490737
9,10.0,18.3,3620.8934997495676,-29.174123508464067,0.0,-847.6679432656847,52.609908472322445,6.497870749115804,225.4506317475509,67.75958648756325,180.53796798098733,10.0,18.53555128960556,3423.0712098446343,-10.137358975576118,0.0,-916.9311235256794,49.46878078775459,-10.946175639733731,198.12483668413992,86.33221647332778,235.59685919631653
10,10.0,21.24726691324015,3605.9714816431497,-18.38075419782058,0.0,-917.6932290424306,43.19111878199138,17.46656906948718,217.49679253151203,96.1452903571492,207.35694493288145,10.0,21.68967874883735,3422.8362047304136,-7.280781842422286,0.0,-872.7049531919808,40.23595569569057,-2.2536902752011834,195.8739511848971,114.18536252072525,237.44896730826113
11,11.755803328097036,20.20648655165507,3594.6817638920634,-19.08896334012458,0.0,-864.9810192181029,42.80709647404062,18.684402695318955,211.74515676098767,100.42449187991492,213.77091435666213,10.867576251839552,18.553226414477802,3471.2588561014454,-14.931895616364084,0.0,-728.1039867264274,39.24406302497659,3.487264564133667,193.79307847181119,120.81856397564871,246.93261025130653
12,12.59517106055829,19.82069904251589,3577.2341030883704,-20.09558433324618,0.0,-915.72870121506,46.200625883617896,22.34948136105167,207.20770046315084,105.73566131750206,216.2936438556582,12.168931948700706,18.3,3526.143823017098,-24.003060016403914,0.0,-646.4800903256976,40.74856534255454,7.316680740507109,193.18270577747728,130.18685692262375,235.3252712517989
13,14.025861819832306,20.700620333445624,3541.3190619378115,-15.378756381142038,0.0,-1006.3355660132543,48.613787886700955,25.315953620575335,209.1029843614377,111.7484896508945,224.2684015655395,12.757947279060229,18.3,3572.3305852738117,-30.489364453409255,0.0,-729.2097466938618,46.7706104408266,11.545669041986661,194.4405037013387,123.03244198313189,272.97342479662996
14,14.63785416826108,18.3,3588.760074615954,-23.583338395646198,0.0,-825.4159924718927,46.84825698826815,28.055769688431983,212.58014629607328,116.85116548984898,212.78619389879086,13.504710418828834,18.3,3545.110141708286,-23.189544283675524,0.0,-748.6692950792284,44.662785735966374,18.835571677572872,215.37336784442488,132.4424074009913,254.8576446615993
15,15.481127769181578,18.3,3632.449496711785,-26.027543716892943,0.0,-894.3933338988821,49.28907839521009,27.753340377162377,222.582138921719,116.30674881703062,236.99912862394677,14.416364429838321,18.3,3582.5887061175044,-25.414250710010606,0.0,-611.6571808745813,40.72314574473983,21.18242904697073,209.81906991922233,144.58149819508668,231.64877108468352
16,15.558161859149976,18.3,3661.1613124040578,-26.52752759591497,0.0,-838.3481089737138,46.77348667749134,33.27196189257027,222.53033667464922,116.35016309917715,257.40658467095216,14.514383091920392,18.3,3687.9387005186445,-39.03751605498432,0.0,-513.4569832029798,42.266923813024476,28.26041485478513,194.57504542359325,134.5580788079584,275.8598131798444
17,15.229549287504767,18.3,3478.160528988906,-28.74992693132694,842.9850243049025,-892.6179723742114,54.93509925813521,32.41454220857378,114.96299504598224,85.14237005840934,163.81928589362008,14.160856612081403,18.3,3474.702696275408,-30.14380028248498,755.0500092763976,-865.9473541427003,53.854043270870726,21.14497080574002,138.64867726025858,101.05173575245449,154.47361212866267
18,14.253950543796922,18.3,3587.140961907299,-36.49884198048257,276.6628116682216,-838.3990193718074,53.74626501588573,33.81777026584462,231.68912327644807,88.86579875339191,211.03039412503455,13.151367138374898,18.3,3434.993332026448,-30.429363067892503,339.8273928493551,-801.3583730509534,52.68260699168177,22.872684964690038,197.27777314830385,113.3038743126339,223.40567159653702
19,13.039750440650861,18.3,3438.336323207755,-29.639033882567436,351.02317183093044,-965.5197924034002,56.335908371624654,35.658048879017684,238.20383048707427,100.45392428167395,202.75497024122166,11.933040725627842,18.3,3411.7168665126856,-32.490159247173075,343.07252015048005,-803.7832705834873,52.790393603974636,24.438807482383922,206.05424957199784,97.34166667015757,234.85453235087758
20,11.961902969496116,19.536217556225452,3787.608298826263,-33.242545386247166,0.0,-889.3965284897149,45.52552334811085,15.351080087911143,240.55284365200075,90.19870597968794,194.64810345031628,11.236144759671884,18.3,3770.547520073952,-43.11159339617329,0.0,-458.2074243943209,37.53891606739146,11.702159650412739,225.80152293931368,120.56790923441086,260.780511678566
21,10.0,20.45530211028648,3683.121892692278,-26.277413706243145,0.0,-982.1826395839788,48.016041722994785,14.028751794049716,244.9966376614645,76.93726241887008,190.9709924145335,10.0,18.3,3668.3287163763766,-34.062572381900964,0.0,-561.0747103193828,38.78527305597825,12.48551944844672,244.93950568175265,98.03973370613335,230.0121608246746
22,10.0,18.3,3615.750943171666,-25.715353471779945,0.0,-894.6902237972072,50.28089643732507,8.567623715276294,244.50293886517673,57.63780993051402,197.52773155927522,10.0,18.3,3615.412882876376,-35.97315233815064,0.0,-618.6031392744329,47.01179265172307,-3.373645796379299,230.24386356890903,76.62980027073401,214.53930310094344
23,10.0,18.3,3580.278175635072,-30.47006261142254,0.0,-838.324026117644,52.3378810211609,5.8949345232962544,239.09970117376383,62.78489444472769,186.70059579994205,10.0,18.3,3556.368559747318,-31.485855846856452,0.0,-807.7368537274576,53.1575610123718,-6.862186466204928,238.01090310711277,73.88007032190042,221.25693743972386
