,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
12,10.0,18.3,745.7867936369234,-7.460884939766463,0.0,-587.1284868805781,34.63950232243445,17.82625779067604,19.883276270656072,40.64783000624691,19.973672792199054,10.0,18.3,694.8237226091939,-9.78394352089604,0.0,-688.5081722373345,38.272325196402264,18.9005211994048,26.299975052075023,40.97292437813153,35.17064537231041
13,10.0,18.3,743.4538146464218,-7.426987795352859,0.0,-644.7379360802404,37.150835012201995,15.887619039881526,21.891045150518522,45.5952288196337,22.87972661331441,10.0,18.3,698.9887187140079,-10.0517014199738,0.0,-655.9805601248695,37.52625738368432,22.85199188042041,24.913941532473018,44.030904512395885,28.95612334047203
14,10.0,18.3,744.378517275974,-8.076337100510393,0.0,-696.2309169451785,39.74407817130352,14.533327324793444,21.05847232269904,48.98455932853437,26.64717674694667,10.0,18.3,700.9517440167118,-10.142533562395293,0.0,-693.6225222820381,39.570373971486944,26.76698718397515,24.039717352883613,47.35984020059193,25.155466912995063
15,10.0,18.3,745.2546066282821,-8.616916878201065,0.0,-747.8106399472977,42.524696822636564,15.160706235091057,20.299072221155065,52.01094744562024,28.673693226686865,10.0,18.3,704.0787485713068,-10.912856700519214,0.0,-702.814630012061,40.73754750199081,25.489995601048495,23.714554258889887,47.60524498876862,26.490363688322606
16,10.0,18.3,753.0619135817192,-8.41149007467244,0.0,-796.0259987540178,44.34948353302524,12.484771243616187,20.02349119746507,52.95990117322882,26.856406589668428,10.0,18.3,709.9257470956722,-11.816501401570447,0.0,-751.5064766916994,43.24741182966867,21.961476601232764,21.9101483514768,47.13913068482092,29.836393745439825
17,10.0,18.3,746.1971413417189,-7.668641067716476,31.134898035387554,-819.4747189505781,45.47581496260684,10.945214417038207,18.797690469355807,45.5398667258009,27.731607672002276,10.0,18.3,701.2402028633252,-10.789719236199218,25.9490566360082,-781.5691286456386,44.76231277152105,22.312025056477484,20.797932869632596,45.152577565761185,29.989518146512378
18,10.0,18.3,741.2476980414233,-7.710236515913099,63.2812839544347,-791.5395714098318,45.83802320318448,16.89492475395745,19.03973458467911,52.33030836238946,23.621197674130745,10.0,18.3,695.3457482820909,-10.823394530206564,61.95108628360835,-908.517319683408,50.81979571522232,15.425778755488398,22.09245562089037,44.56582451178452,36.747181228841306
19,10.0,18.3,724.3227328923015,-9.691904300635324,86.94428832909959,-823.9745799781218,48.803356462756646,17.88292865094728,20.379321717555193,53.222934599931406,27.497072922938198,10.0,18.3,673.6317814903903,-10.899830970989365,85.7793445288352,-1020.8285027305428,56.193893188356256,11.64008481311034,23.389459435631068,47.64995635761293,46.03167272602631
20,10.0,18.3,795.5639478779311,-10.047180998223302,0.0,-692.4805917588542,41.922545371947535,16.60630338683871,18.47514113038958,49.79113094932677,20.897398224667025,10.0,18.3,747.6344346369922,-10.969566415983167,0.0,-829.9721251532984,47.67782861058171,11.126857518833017,23.28372588371715,38.89835379614108,26.15328533190926
21,10.0,18.3,770.2307819180471,-9.482693630767486,0.0,-744.8344296271441,45.03799505047265,16.382219565025824,16.674632379119018,43.33039792648359,19.177789679377728,10.0,18.3,732.0568169761183,-10.588260495017163,0.0,-821.3482244673572,48.736388348935456,9.692887145956565,20.13750671307327,36.444130278169304,26.091574730966425
22,10.0,18.3,730.3509377430523,-9.00815217478372,0.0,-782.0220923135814,47.38258784590866,9.02288874689914,15.46451098778903,38.90840455493081,16.110444745638265,10.0,18.3,702.8794118867505,-10.059485717052377,0.0,-793.3489871845317,48.52753152153444,6.477351649793473,18.533399978148143,39.54418272167934,20.9816545303403
23,10.0,18.3,676.5361546922155,-8.473846454189855,0.0,-776.8771899461427,48.12694738357044,1.1605273922991688,15.504465504044822,38.314595650227254,16.142762862132336,10.0,18.3,663.0666076339892,-9.621472342004047,0.0,-801.11063644703,49.669089852130064,1.3566350331517396,18.023394836518406,39.34621732830673,24.73811016222968
