,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,10.0,17.880442393428343,1608.0373047582614,-14.23254954508105,0.0,-399.03623485918087,37.71324454069987,38.19798388168999,43.75504254217998,70.40819378915484,52.23098909285589,10.0,18.173195860386834,1577.364779950743,-14.59136187180361,0.0,-673.7294415731935,50.68799504309884,40.39618096880913,43.45571587354477,62.693210159781266,38.51767997647328
1,10.0,17.09628252083025,1542.498045427831,-14.42039686754614,0.0,-306.9614177670722,31.23730136466255,42.62870915676205,41.80486411818155,62.82415888351184,49.82670583399945,10.0,17.140988139385087,1505.841334636813,-15.19945985395754,0.0,-481.12458055018203,39.83265781820987,52.227052584805975,42.78383139471957,56.98264224467569,37.287553411395926
2,10.0,17.015762743172886,1510.252109080104,-14.533912925463808,0.0,-318.4417965628426,30.644581782630247,35.287855972529364,40.679010708284,56.66707913181855,45.543767952793964,10.0,16.920220456313668,1465.0881790595026,-15.88970510190471,0.0,-443.6330787250353,37.7767473711388,42.96300195439406,40.09383287791636,51.34605060654211,39.60493399913339
3,10.0,16.708408733016203,1492.4952661766895,-14.356792555850307,0.0,-444.1234103041834,35.41362669164715,29.179382660852866,40.410582217904945,53.84715808496925,41.91763350749697,10.0,16.656318997029405,1446.0679992592916,-15.280104463951801,0.0,-453.4810745589854,37.537407586749765,24.17981651224972,42.84048270004481,51.41416023753618,29.29619845016911
4,10.0,16.197433781317347,1484.6258588512799,-14.397514303215019,0.0,-391.6870200388683,32.13988388874613,27.67581676893121,41.20659149295277,50.55433094222755,34.277758319930406,10.0,16.294352545083537,1432.9717912549513,-15.65954588086462,0.0,-372.7597716372386,33.03783235181054,24.608507354005475,41.38628023591692,55.107386070046076,31.210914085407186
5,10.0,15.9513151941452,1307.990885771398,-13.725814352830309,201.35874291531655,-231.89714881993723,24.885434305836593,18.863803990367828,39.14766140406489,70.27257928212762,45.443508041857775,10.0,15.906973379445029,1172.3430866707918,-15.309435249606034,267.3059793698721,-428.8043688182628,36.173617138164474,30.11884764244108,41.66181371573833,97.2616208337626,67.56288209534502
6,10.0,16.432418397401033,1552.0266334931798,-14.281763516984421,37.353162780215,-455.70791422921275,35.38400744053132,13.068812319110169,41.31683300714605,41.13157330503755,34.308577688041375,10.0,16.801488035992776,1419.3804221264647,-15.351901144616692,53.779607307178075,-825.256742286388,56.01961108941108,-1.178181954622645,44.065364368810826,42.84669731464254,38.572595848843285
7,10.0,16.422713669266514,1715.5249088457629,-15.096985525895038,4.796383688088769,-491.9914978303224,34.65243165397819,20.274296934310865,50.68051834557887,40.34814699838212,37.32576730770678,10.0,16.81225851919424,1508.3009627305996,-17.095480253601437,11.86653367884787,-711.2617560332798,46.83835791549602,19.002044938486925,52.371750491137064,38.91182889792937,37.22949197895036
8,10.0,17.248756336673978,1799.9317220258529,-14.24860110717203,0.0,-669.4215998685719,43.788753641437324,18.66769883167067,50.57246690122089,43.37156925605031,43.17035918152097,10.0,18.076285746124796,1561.5249037422425,-17.293894270609893,0.0,-803.9123483692797,51.723891407597954,24.01589447192738,54.93160867400753,46.75655052089337,40.15437254012273
9,10.0,18.2188796443241,1835.2189914830856,-14.60304580469517,0.0,-707.7407410057253,47.764739170795835,22.629822738479916,45.735004174585804,48.311854706328106,35.03959815719628,10.0,18.081991958463956,1619.865653925632,-17.208213340387367,0.0,-610.808026121306,41.42851344861011,45.60096129480934,59.05736518827833,51.47331879078318,48.56089382401112
