,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,10.0,18.3,305.6469510430788,-6.518115154923747,0.0,-365.2154758775529,24.121638836264655,2.073428381212696,15.448217601344066,21.715285146109647,15.744743631931053,10.0,18.3,310.32038164307113,-5.893706455716404,0.0,-351.20358382429436,21.843826775740038,10.34151625953293,13.843249291965787,17.99387645727114,22.63255088179553
1,10.0,18.3,284.1304477464937,-6.665888953790265,0.0,-308.3076733617959,21.703525179783295,-0.01472013729930413,14.0157290549686,19.715446039653184,13.369382228005902,10.0,18.3,288.40088677755256,-5.531532866460156,0.0,-328.0595033043846,20.5800126151003,8.583316585263459,13.479117908686112,20.827150513665934,18.5734587787952
2,10.0,18.3,276.1647993385059,-6.6908267120703995,0.0,-264.8415758532931,19.461465089038533,-1.3845401830293989,13.35571048889961,18.03686174392381,12.861434643411298,10.0,18.3,277.7154710113048,-5.889582342576228,0.0,-334.346710900892,21.215327938631162,4.932601366680003,13.21470875279948,17.91295674203942,15.800523161255144
3,10.0,18.3,271.49801877319635,-6.6235054671527545,0.0,-240.50310388901815,17.757648549888344,0.4054122559147606,13.348035254895798,19.449151425052886,12.716628069309483,10.0,18.3,271.35454832418634,-5.764811519762698,0.0,-315.7039278282417,19.942680193364858,5.816731482514919,12.850479723264796,15.474506828435967,15.8180399453854
4,10.0,18.3,268.95781076238035,-6.68693640797986,0.0,-234.347055460967,17.531003066179395,-0.849224663453981,13.9634583432167,17.311512182887082,12.964292008370776,10.0,18.3,267.44451498033123,-6.167988321902117,0.0,-289.06491169367484,19.710381302198915,-1.9260366802760915,12.961999351554644,12.007387446385925,12.464950921919536
5,10.0,18.3,271.3696925871973,-6.8675951557721575,0.0,-197.58213006899592,15.932448496368425,-0.05627753394764891,14.21048469106428,16.26240448906885,13.85077390781801,10.0,18.196001854484237,265.5384923742115,-6.272196291626257,0.0,-276.0274084014645,18.962520250942003,-0.04211086924773072,13.138205275152176,13.143780374074979,13.658745977288651
6,10.0,18.3,275.8434203416113,-6.610697790219118,20.442921661088874,-198.62335628793528,15.98108180402456,-4.217634341372583,13.533804414350456,14.015145644700679,10.56570003175985,10.0,17.856772704662056,236.69867537430179,-5.840616201100412,41.43112123376926,-282.15648051525227,19.688829656672766,-4.593920889277601,12.594402903962258,15.341992026436026,15.566556102842107
7,10.0,18.3,328.92036959427526,-7.024003014146056,1.2351013015814458,-184.4403997479718,14.056781490655382,2.7546044648924775,16.092866717094253,11.740692609521385,16.757472632654206,10.0,17.96095302945718,285.18696617118025,-6.455889704500723,9.262164433519795,-233.9610373673442,15.807892452387902,1.2006510341064716,14.636774197219028,10.515482558861288,12.838609248539864
8,10.0,18.3,350.24687831625533,-7.159007640260272,0.0,-162.5716215089396,12.587230051032828,7.854781421478266,16.393314939874916,12.449422354218731,16.40283507586249,10.0,18.3,309.02825205458385,-6.859286032376322,0.0,-237.64739924274699,15.572923697860734,4.64759364483158,15.770354013852478,10.041770921059026,13.138533139128537
9,10.0,18.3,357.10819784265243,-6.773541574186972,0.0,-156.23579637218648,11.806890109021596,12.185335246223474,16.579971813452026,14.974241114504615,16.577660183538395,10.0,18.3,334.6449711339728,-6.810023904357999,0.0,-277.16305679364143,16.86528912593357,6.521056405566361,14.99835924189334,11.76665696166045,15.72625199186329
