,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
10,10.0,18.3,6520.817611020484,-71.35248270074466,0.0,-4100.508096728964,273.5591720838764,124.07934187514036,110.68052036706997,228.6909787269635,129.76147400595528,10.0,18.3,5585.497423259207,-76.17355104845485,0.0,-4987.692272782984,298.9687455718697,101.51395374272784,159.08586260439907,213.7705005807616,240.3964615218976
11,10.0,18.3,6616.061551493633,-69.71016266664118,0.0,-4086.283667263324,267.4741602301369,143.58203798447656,114.1061048784304,253.59876262208917,125.65165188424068,10.0,18.3,5793.693295915019,-78.84097472257679,0.0,-4825.155996602798,287.1414596134446,123.27795069344816,163.35531726630867,242.4332824934774,254.20340772547982
12,10.0,18.3,6666.3180465665155,-69.45737175105967,0.0,-4141.849031115551,267.9463468483163,149.1924241900556,117.93200633981495,272.195882428346,127.17561778960041,10.0,18.3,5935.596343747279,-82.59887663697374,0.0,-4849.571788426625,287.6245891393419,146.69128580553334,159.4293879864791,270.7244350970514,278.24015356507704
13,10.0,18.3,6687.212152236354,-71.60282712164336,0.0,-4346.073488050616,276.7369017508518,146.68535813137606,118.82019702486247,285.0676157510262,162.67333643643926,10.0,18.3,6001.813799300082,-85.12750363994502,0.0,-4568.731415388815,277.81741703739425,171.10772562560115,154.77922711084312,291.5561735116292,246.51065113994122
14,10.0,18.3,6698.940295695612,-73.4352041910734,0.0,-4363.516306543534,278.6543639961452,147.7737174950673,118.0462498506243,298.7222460528067,154.01592650260545,10.0,18.3,6022.497200772791,-87.73539497672213,0.0,-4396.553207545901,274.58329261670895,201.79696003425366,145.1392789550008,308.3603179023241,234.7616192906892
15,10.0,18.3,6691.910937312385,-75.39675390060354,0.0,-4478.258445476776,284.88233981661006,143.21247015249025,118.21235265864576,308.18177646472617,145.40490821086445,10.0,18.3,6039.003859613894,-90.25582326669391,0.0,-4536.050188769653,280.16626225497316,175.83479007681268,138.38939971309662,311.7667683318252,254.59670656444413
16,10.0,18.3,6717.010527167311,-77.83632910082235,85.1681028783468,-4583.27361485023,291.18360742239696,139.20984132818313,118.3524636954187,299.8689712787959,161.3329935499152,10.0,18.3,6059.106014009759,-93.93317813926328,0.0,-4636.948387221603,285.6847676240124,156.56028642890578,146.300302487087,305.9536427450004,287.3700752083573
17,10.0,18.3,6648.100784141081,-70.00461366888801,181.12148550285133,-4877.858902277615,300.540837122784,131.43041398065043,110.10886487749399,305.09504740913786,161.4426832604544,10.0,18.3,5992.033392955134,-89.09506768783643,98.00100416997618,-4880.40940783211,296.704809581442,155.85388896918874,152.30126446873254,307.0169156801499,309.1101116908408
18,10.0,18.3,6626.793195869185,-69.83625653783798,261.0754537056098,-4731.526129299657,299.3004627981771,161.63299173534887,118.33757462604102,322.98194545199914,132.4398955735873,10.0,18.3,5978.2600248609115,-90.25406764676121,220.4708597853777,-5502.6291350160955,324.1714460959214,140.40969715307696,161.19238302822941,291.83266704644467,331.4727718696979
19,10.0,18.3,6378.508333458757,-80.35522751203855,393.90008515888246,-4923.852695700632,315.25597252376025,161.5741374603983,114.6041778203444,309.8943427079068,165.7695753361079,10.0,18.3,5823.61547046647,-91.58680834540809,374.4823730036012,-5534.088363631865,331.94796415464225,126.41459624947147,164.8252791952875,314.6661447109134,339.3477933041427
20,10.0,18.3,6611.677158111121,-81.83544304941552,0.0,-4538.637891974709,293.67336020792175,167.50889901201293,107.25303335693397,323.4995095001922,153.5337223171458,10.0,18.3,6105.181766501131,-84.82946146926483,0.0,-4910.057097633178,300.3148958450775,142.75191294855006,170.0286324307298,300.39786533041746,244.69236741831344
21,10.0,18.3,6401.581731952361,-76.21160574448031,0.0,-4778.837419256499,308.48272134906716,148.71242043491972,104.36045452527384,307.65726464005604,142.16461025996165,10.0,18.3,5971.373098745579,-80.07875922499848,0.0,-4910.9718903053035,308.39080061742305,109.45323858302366,149.41199913348711,275.87372404500303,196.2789893102241
22,10.0,18.3,6131.836269558415,-71.80664284147129,0.0,-5357.527949481342,337.96694707111044,105.05478429779792,103.3369660573411,274.8719840732085,130.43621222416454,10.0,18.3,5784.037095699884,-76.69276116306526,0.0,-5118.332842515962,325.1145062428961,83.32754422970622,142.44543215980454,271.373724432983,186.29481027174734
23,10.0,18.3,5785.344065966361,-70.61252616455555,0.0,-5589.764673369441,355.1437163905483,89.90401677137216,101.55403710732773,275.44917965318064,134.70112861466689,10.0,18.3,5543.576431318315,-76.13731518003996,0.0,-5431.518528509065,347.18298378312113,78.91910214482886,127.2243582245718,262.18239602405794,225.21280425304602
