,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
0,11.553173076400396,18.3,12080.928572104562,-282.6473442946725,0.0,-8903.401495506248,571.4154426416053,-112.90564148539988,332.98052747442387,387.6423152111704,502.5807430834996,10.574642261157955,18.3,11918.041549772577,-260.4908803201411,0.0,-8641.795643563495,547.3220861131557,38.50824697478386,388.2386939213603,384.6139390276501,363.2463991446054
1,11.310851545818633,18.3,11918.328342953315,-293.16372479320427,0.0,-8304.2200227069,544.9852044052811,-79.55587067121667,336.745292966356,370.72368248346663,516.4181048819102,10.044282968440049,18.3,11603.026825632449,-257.4710475053429,0.0,-7895.933817879085,513.2927281452141,12.427227856270285,408.9314810441864,392.1516927744997,326.77889377678787
2,11.201782218296273,18.3,11875.92676406981,-304.09730189530814,0.0,-7619.408697895656,515.1072993812732,-58.21741256016128,309.5495622878673,350.54754261191874,563.4797134275276,10.0,18.3,11497.811873547415,-257.7195296269392,0.0,-7767.213604217426,498.5804705401741,21.21972317206825,364.85423275830635,380.95526540892865,338.67677120282855
3,10.799420596739791,18.3,11814.638044403328,-297.81798911140044,0.0,-7588.834653039189,506.31550553639266,-29.686539962047792,340.7188088192317,330.12056452572915,545.7500688784612,10.0,18.3,11414.435913947578,-258.54476177341246,0.0,-7193.280476142291,470.62178219529017,30.861321740587076,360.3590474196212,351.17636267167165,320.63063278409396
4,10.627656063117689,18.3,11620.376344742148,-256.24331821866184,0.0,-8027.477305171324,506.2492725631119,6.574449188346413,418.36000161131875,331.44721998660816,461.917692834551,10.0,18.3,11132.740365660555,-238.48983687162374,0.0,-6937.994150685898,454.0078480191434,52.27206555615274,425.35045429717513,339.21250677952025,247.38907479647014
5,10.449261306085234,18.3,12413.847936082127,-282.8603441463604,0.0,-7954.3803595011705,517.9591672451575,14.258983794111773,453.06348890957264,353.86759709479026,489.41705722721184,10.0,18.3,11627.35747191677,-284.91556783433214,0.0,-7044.938520182887,481.3794586772198,78.35874389786935,449.56892792621653,367.57080390363086,445.48585159542364
6,10.496464465874181,18.3,13392.192695713344,-291.13954835024595,0.0,-7132.243173866173,467.5019464294755,58.82224351159341,466.3793699143509,316.53972764849533,484.5532788801761,10.0,18.3,12099.488131843937,-303.7659085751089,0.0,-6300.773565889313,450.4473563214165,24.710588812842552,510.22621755129956,362.438752268144,464.6583968657425
7,10.29412512623245,18.3,13649.867589718062,-283.50837093925975,0.0,-6781.23410863161,445.74036315026444,69.6716101883899,422.76017491455315,302.3937566405845,433.3356109544513,10.0,18.3,12285.131003638367,-312.4162112874778,462.8156786594963,-6131.314358016683,467.7214722092679,-278.49740720603296,523.2630667601956,400.3220231435173,455.27477703014466
8,11.059646464779938,18.3,13715.447654952135,-271.19121874129286,0.0,-7674.360269424382,478.5295937507919,65.64382127568,337.74837823339925,287.9590920879135,469.1173842261691,10.0,18.3,12865.255741267438,-303.9140485456625,0.0,-7059.011812918037,490.74953595659446,-230.4222702927696,499.2127279120993,368.6004491441135,421.8453760911943
9,12.46237046818492,18.3,14247.437666992202,-263.75740397942343,0.0,-9019.130008421927,511.1030007872656,106.88086721844083,342.3285404400002,359.0676819676059,442.61377702576175,11.589436373333935,18.3,13608.990446476695,-285.1406726914646,0.0,-9448.46186895349,537.7058474227441,-5.9760553988491525,579.1527894899075,384.3918225976143,473.0475493594492
10,14.731360961275568,19.15726758735506,14153.934773054747,-225.16143110551124,0.0,-9711.571477659594,506.9392820962531,102.33807061786474,339.1654169424673,477.45474679149595,478.61702641628733,14.326895894280813,19.481821680871615,13400.457106559064,-225.47225736846087,0.0,-9961.00347331513,511.2973333030464,64.67541931108423,519.3151334719129,476.71875338713795,426.9085697718126
11,16.18528745017664,19.945430013014832,13919.08031033874,-197.89787729514688,0.0,-10932.65581753455,548.1283587468785,120.54551223020654,327.78909199767935,585.1326841567949,594.7855435811504,15.897719460210121,20.09806470043978,13032.280480959802,-185.4528261692244,0.0,-10934.835608960757,544.0740574748713,138.88698690487973,475.17924906570795,547.333423875339,389.0961677595787
12,16.63157929429053,20.287683973073467,13747.894904737988,-189.905880130771,0.0,-12148.819055142432,598.8273018875282,150.50990911914766,301.8853111541746,647.6359804359925,636.0075248700958,16.11138117055436,20.163542643906712,12643.876867368039,-156.99775717256503,0.0,-11377.18943525028,564.2455612178047,143.1121630796977,417.00370425180955,563.2868016644858,254.871761705233
13,17.772630097313336,20.25269396719242,13711.095687564446,-187.26465441755659,0.0,-12520.445360969665,618.2113540673494,147.27443697279796,284.88337434097986,710.7849616176942,646.2304744190606,17.08423723063596,20.185680870579603,12372.635368317551,-141.72639294975332,0.0,-11602.659491575923,574.7965384951005,88.97168697974418,414.7383273722245,594.5125661569805,163.21767588879422
